"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:26:29 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.112"
"Records Found","1922"
"Records Returned","1922"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1235473","occ","","","162641","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52955"
"1240531","occ","","","45592","Indocetus ramani","species","53308","","Indocetus ramani","species","53308","Lutetian","","47.8","41.3","53253"
"1240533","occ","","","163465","n. gen. Dhedacetus n. sp. hyaeni","species","308496","","Dhedacetus hyaeni","species","308496","Lutetian","","47.8","41.3","53253"
"1243558","occ","","","163849","n. gen. Tohoraata n. sp. raekohao","species","309455","","Tohoraata raekohao","species","309455","Duntroonian","","27.3","25.2","53487"
"1247654","occ","","","124919","Notocetus vanbenedeni","species","63993","","Notocetus vanbenedeni","species","64002","Early Miocene","","23.03","15.97","53786"
"1253553","occ","","","165736","n. gen. Ashleycetus n. sp. planicapitis","species","313774","","Ashleycetus planicapitis","species","313774","Rupelian","","33.9","28.1","54174"
"1255351","occ","30848","","166428","n. gen. Zygiocetus n. sp. nartorum","species","315016","","Zygiocetus nartorum","species","315016","Messinian","","7.246","5.333","54350"
"1259399","occ","","","75484","Eschrichtius cf. robustus","species","81900","","Eschrichtius robustus","species","64488","Early Pleistocene","","2.588","0.781","54575"
"1261889","occ","","","91482","Agorophius pygmaeus","species","63210","","Agorophius pygmaeus","species","63209","Rupelian","","33.9","28.1","43401"
"1261995","occ","","","135847","n. gen. Horopeta n. sp. umarere","species","317584","","Horopeta umarere","species","317584","Duntroonian","","27.3","25.2","54736"
"1262983","occ","","","167732","n. gen. Chilcacetus n. sp. cavirhinus","species","317885","","Chilcacetus cavirhinus","species","317885","Aquitanian","","23.03","20.44","54782"
"1262984","occ","","","167733","n. gen. Brabocetus n. sp. gigaseorum","species","317887","","Brabocetus gigaseorum","species","317887","Zanclean","","5.333","3.6","54783"
"1264516","occ","","","167954","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","54973"
"1264517","occ","","","167955","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","54973"
"1264518","occ","","","167956","Eubalaena australis","species","67679","","Eubalaena australis","species","67676","Holocene","","0.0117","0","54974"
"1264519","occ","","","167957","Eubalaena australis","species","67679","","Eubalaena australis","species","67676","Holocene","","0.0117","0","54974"
"1264520","occ","","","167958","Eubalaena australis","species","67679","","Eubalaena australis","species","67676","Holocene","","0.0117","0","54974"
"1264521","occ","","","167959","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","54975"
"1264522","occ","","","167960","Eubalaena japonica","species","128802","","Eubalaena japonica","species","70682","Holocene","","0.0117","0","54976"
"1264523","occ","","","167961","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","54977"
"1264524","occ","","","167962","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","54977"
"1264525","occ","","","167963","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","54977"
"1264526","occ","","","167964","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","54978"
"1264527","occ","","","167965","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264528","occ","","","167966","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264529","occ","","","167967","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264530","occ","","","167968","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264531","occ","","","167969","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264532","occ","","","167970","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264533","occ","","","167971","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264534","occ","","","167972","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","54979"
"1264535","occ","","","167973","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","54980"
"1264536","occ","","","167974","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","54980"
"1264537","occ","","","167975","Caperea marginata","species","77391","","Caperea marginata","species","64496","Holocene","","0.0117","0","54981"
"1264538","occ","","","167976","Caperea marginata","species","77391","","Caperea marginata","species","64496","Holocene","","0.0117","0","54981"
"1264539","occ","","","167977","Caperea marginata","species","77391","","Caperea marginata","species","64496","Holocene","","0.0117","0","54981"
"1264540","occ","","","167978","Caperea marginata","species","77391","","Caperea marginata","species","64496","Holocene","","0.0117","0","54981"
"1264541","occ","","","167979","Caperea marginata","species","77391","","Caperea marginata","species","64496","Holocene","","0.0117","0","54981"
"1264542","occ","","","167980","Cephalorhynchus eutropia","species","82042","","Cephalorhynchus eutropia","species","82040","Holocene","","0.0117","0","54982"
"1264543","occ","","","167981","Cephalorhynchus heavisidii","species","82045","","Cephalorhynchus heavisidii","species","82044","Holocene","","0.0117","0","54983"
"1264544","occ","","","167982","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264545","occ","","","167983","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264546","occ","","","167984","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264547","occ","","","167985","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264548","occ","","","167987","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264549","occ","","","167988","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264550","occ","","","167989","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264551","occ","","","167990","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264552","occ","","","167991","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264553","occ","","","167992","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","54984"
"1264564","occ","","","167993","Sousa teuszii","species","128812","","Sousa teuszii","species","69752","Holocene","","0.0117","0","54986"
"1265915","occ","","","168093","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","55061"
"1265916","occ","","","168094","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","55061"
"1265917","occ","","","168095","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","55061"
"1265918","occ","","","168096","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","55061"
"1265919","occ","","","168097","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","55061"
"1265922","occ","","","168098","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265923","occ","","","168099","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265924","occ","","","168100","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265925","occ","","","168101","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265926","occ","","","168102","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265927","occ","","","168103","Stenella attenuata","species","64533","recombined as","Delphinus attenuata","species","93945","Holocene","","0.0117","0","55062"
"1265928","occ","","","168104","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265929","occ","","","168105","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265930","occ","","","168106","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265931","occ","","","168107","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265935","occ","","","168108","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265936","occ","","","168109","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265937","occ","","","168110","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","55063"
"1265999","occ","","","47303","Cetotherium n. sp. moreni","species","63996","recombined as","Aglaocetus moreni","species","63996","Burdigalian","","20.44","15.97","12338"
"1266000","occ","","","87889","Aglaocetus moreni","species","69155","","Aglaocetus moreni","species","63996","Burdigalian","","20.44","15.97","12594"
"1266011","occ","","","168113","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266012","occ","","","168114","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266013","occ","","","168115","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266014","occ","","","168116","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266015","occ","","","168117","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266016","occ","","","168118","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266017","occ","","","168119","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266018","occ","","","168120","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266019","occ","","","168122","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266020","occ","","","168121","Lagenodelphis hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","55075"
"1266021","occ","","","168123","Lagenorhynchus albirostris","species","63809","","Lagenorhynchus albirostris","species","93926","Holocene","","0.0117","0","55077"
"1266022","occ","","","168124","Lagenorhynchus albirostris","species","63809","","Lagenorhynchus albirostris","species","93926","Holocene","","0.0117","0","55077"
"1266023","occ","","","168125","Lagenorhynchus albirostris","species","63809","","Lagenorhynchus albirostris","species","93926","Holocene","","0.0117","0","55077"
"1266031","occ","","","168134","Lissodelphis peronii","species","82071","","Lissodelphis peronii","species","82070","Holocene","","0.0117","0","55078"
